"","ACK_ID","PLAN_YEAR_BEGIN_DATE","PLAN_YEAR_END_DATE","PLAN_NAME","PLAN_EFFECTIVE_DATE","PLAN_TYPE","SPONSOR_NAME","SPONSOR_STATE","SPONSOR_EIN","BUSINESS_CODE","TOTAL_ACCBAL_PARTCP_BOY","TOTAL_ACCBAL_PARTCP_EOY","TOTAL_CONTRIB_PARTCP_BOY","TOTAL_CONTRIB_PARTCP_EOY","TOTAL_CONTRIB_EMPLR_BOY","TOTAL_CONTRIB_EMPLR_EOY","TOTAL_LOANS_BOY","TOTAL_LOANS_EOY","TOTAL_ASSETS_BOY","TOTAL_ASSETS_EOY","INDUSTRY_TITLE"
"10978","20241030094334NAL0000480065001","2023-01-01","2023-12-31","LUMINAR 401(K)","2018-05-01","2A2E2F2G2J2K2R2S2T3D3F","LUMINAR TECHNOLOGIES INC.","FL",473675924,334110,489,678,0,0,0,0,247275,412814,15277178,32827049,"Computer and peripheral equipment manufacturing"
"10979","20241031132330NAL0001891521001","2023-01-01","2023-12-31","EAST COAST ASSEMBLERS, INC. 401(K) PLAN","2011-01-01","2F2G2J2K2T2E3D","EAST COAST ASSEMBLERS, INC.","FL",200388460,541990,194,213,0,0,0,0,107791,208341,3976230,4660495,"All other professional, scientific, and technical services"
"10980","20241031134325NAL0001243843001","2023-01-01","2023-12-31","ARIZONA COMMUNITY SURGEONS, PC RETIREMENT PLAN","2008-01-01","2A2E2F2G2J2K2R2S2T3D3H","ARIZONA COMMUNITY SURGEONS, PC","AZ",203604285,621111,270,210,0,20077,1152278,927135,191113,99872,21259573,25467620,"Offices of physicians (except mental health specialists)"
"10981","20241031134707NAL0004498626001","2023-01-01","2023-12-31","LEESAR INC. 401(K) PROFIT SHARING PLAN & TRUST","1999-01-01","2E2F2G2J2K2S2T3D","LEESAR INC.","FL",263818222,561210,276,309,0,0,0,0,475780,544166,11972669,13196032,"Facilities support services"
"10982","20241115100231NAL0000464531001","2023-01-01","2023-12-31","401(K) PROFIT SHARING PLAN FOR COMMUNITY HOPE, INC.","1998-01-01","2G3D2J2K2E2T","COMMUNITY HOPE, INC.","NJ",222647038,624310,115,122,0,0,0,0,46428,57285,3741853,4133277,"Vocational rehabilitation services"
"10983","20241115101242NAL0000483875001","2023-01-01","2023-12-31","COMMUNICATIONS INTERNATIONAL, INC. SALARY SAVINGS PLAN","1986-07-01","2E2F2G2J2K2S2T3D","COMMUNICATIONS INTERNATIONAL, INC.","FL",591885709,541990,230,243,0,0,0,0,185246,212641,17309932,20546212,"All other professional, scientific, and technical services"
"10984","20241122160029NAL0000846947001","2023-01-01","2023-12-31","EVERBRITE, LLC PROFIT SHARING PLAN","1976-01-01","2E2F2G2J2K2R2S2T3D","EVERBRITE, LLC","WI",651164066,339900,897,861,0,0,0,0,712377,760211,50414404,49997272,"Other miscellaneous manufacturing"
"10985","20241122161616NAL0001900849001","2023-01-01","2023-12-31","AUTEL US INC 401(K) PROFIT SHARING PLAN & TRUST","2017-01-01","2E2F2G2J2K2S2T3D","AUTEL US INC","NY",452320063,811110,196,189,0,0,0,0,30429,26827,1887743,2968753,"Automotive mechanical and electrical repair and maintenance"
"10986","20241203091614NAL0001389299001","2023-01-01","2023-12-31","TEAM PUBLIC CHOICES 401(K) PLAN","1972-01-01","2E2F2G2J2K2T3B3D3H","TEAM PUBLIC CHOICES, LLC","CA",822887085,812990,1522,1500,13769,43421,316148,410453,583472,550291,20318313,24301467,"All other personal services"
"10987","20241203092335NAL0001390627001","2023-01-01","2023-12-31","SCRIBE AMERICA 401(K) PLAN","2014-01-01","2G2J2K2E2S2T","SCRIBEAMERICA, LLC","FL",202190415,541990,710,702,0,0,0,0,9336,21469,3876706,4641899,"All other professional, scientific, and technical services"
"10988","20241212162414NAL0012754353001","2023-01-01","2023-12-31","ONEBRIDGE 401(K) PLAN","2008-03-01","2E2F2G2J2K2S2T3D3H","SMART IT STAFFING, INC.","IN",202993238,561300,163,168,35152,29653,9401,4413,47005,45962,5374593,6595221,"Employment services"
"10989","20241212170643NAL0009585107001","2023-01-01","2023-12-31","JAMES RIVER GROUP, INC. 401(K) PLAN","2003-01-01","2E2F2G2J2K2T3B3D3H","JAMES RIVER GROUP, INC.","VA",50539572,551112,804,827,0,0,0,0,681807,667855,72334068,87133036,"Offices of other holding companies"
"10990","20241216143455NAL0000945075001","2023-01-01","2023-12-31","PROXIMO SPIRITS INC. 401(K) PROFIT SHARING PLAN AND TRUST","2009-01-01","2A2E2F2G2J2K2S2T3D3H","PROXIMO SPIRITS INC.","NJ",260518421,424800,488,545,0,0,0,0,469012,598046,50242194,63042823,"Beer, wine, and distilled alcoholic beverage merchant wholesalers"
"10991","20241216143601NAL0002310592001","2023-01-01","2023-12-31","ALLIED POWER SERVICES 401(K) PLAN","2017-07-01","2E2F2G2J2K2T3D3H","ALLIED POWER SERVICES, LLC","LA",371857278,324110,189,238,39570,231694,17157,54172,218234,193881,11780233,16955952,"Petroleum refineries"
"10992","20241216144341NAL0000947891001","2023-01-01","2023-12-31","PROXIMO DISTILLERS, LLC 401(K) UNION PLAN","2012-01-01","2E2F2G2J2K2T3H","PROXIMO DISTILLERS, LLC","NJ",273382347,312140,188,188,0,0,0,0,162172,230917,5467524,6532275,"Distilleries"
"10993","20241219090956NAL0007269584001","2023-01-01","2023-12-31","SHP MANAGEMENT CORP 401(K) PLAN","1996-01-01","2E2F2G2K2S2T","SHP MANAGEMENT CORP","ME",10477471,531310,319,324,0,46781,17000,36919,368834,287296,12809950,15048965,"Real estate property managers"
"10994","20241219091502NAL0004247057001","2023-01-01","2023-12-31","THE EARLY LEARNING COALITION OF HILLSBOROUGH COUNTY 401K PLAN","2013-01-01","2E2F2G2J2K2T3D3F","SCHOOL READINESS COALITION OF HILLSBOROUGH COUNTY","FL",593626765,611000,175,184,0,0,200,0,170610,239503,3866454,5587221,"Educational services"
"10995","20241023121333NAL0004065649001","2023-01-01","2023-12-31","CONCEPT PLUS, LLC 401(K) PLAN","2013-01-01","2E2F2G2J2K2T3D","CONCEPT PLUS, LLC","VA",263246931,541600,185,185,0,0,0,0,128123,107754,13700451,15289559,"Management, scientific, and technical consulting services"
"10996","20241021083501NAL0001308753001","2023-01-01","2023-12-31","SULLIVAN ENVIRONMENTAL SERVICES 401K PLAN","2007-01-01","2F2G2J2K2T3D3H2A2E","SULLIVAN ENVIRONMENTAL SERVICES INC.","TX",760484079,561730,537,666,0,0,0,0,552248,849913,17806423,29268257,"Landscaping services"
"10997","20241022141506NAL0003798000001","2023-01-01","2023-12-31","HOPE HOSPICE AND COMMUNITY SERVICES, INC. 403(B) PLAN","2004-10-01","2F2G2L2M2S2T","HOPE HOSPICE AND COMMUNITY SERVICES, INC.","FL",592128697,621610,964,760,0,0,0,0,405265,426440,24563613,21923802,"Home health care services"
"10998","20241022144655NAL0005907522001","2023-01-01","2023-12-31","RYLEX CONSULTING LLC 401K PLAN","2010-01-01","2E2F2G2J2K2T3D3H","RYLEX CONSULTING LLC","UT",550882422,541519,102,78,0,0,0,0,31004,11538,3523605,3397713,"Other computer related services"
"10999","20241202095622NAL0000752899001","2023-01-01","2023-12-31","TALENTBURST, INC. 401K PLAN","2005-01-01","2F2G2J2T3D2E","TALENTBURST, INC.","MA",141838216,541990,618,408,0,0,0,0,102180,187639,8737743,10648980,"All other professional, scientific, and technical services"
"11000","20241202095911NAL0000753283001","2023-01-01","2023-12-31","ITAC ALABAMA EMPLOYEE RETIREMENT PLAN","2006-01-01","2E2F2J2K2T3D3F","ITAC ALABAMA, LLC","AL",20678162,336300,198,199,19069,0,134565,165732,270244,182364,4675985,5537276,"Motor vehicle parts manufacturing"
"11001","20241217143718NAL0003883008001","2023-01-01","2023-12-31","YELLOWSTONE LANDSCAPE, INC. 401(K) PROFIT SHARING PLAN","2010-01-01","2E2F2G2J2K2T3D3H","YELLOWSTONE LANDSCAPE, INC.","FL",800144209,561730,0,0,0,0,0,0,327910,407740,21171420,29321509,"Landscaping services"
"11002","20241217144126NAL0001499299001","2023-01-01","2023-12-31","THE ALLIANCE SPINE AND PAIN CENTERS 401(K) PLAN","2015-01-01","2A2E2F2G2J2K2T3B3D3H","THE ALLIANCE SPINE AND PAIN CENTERS 401K PLAN","GA",205507145,621111,219,233,0,0,0,0,145073,143107,12833322,17471532,"Offices of physicians (except mental health specialists)"
"11003","20241127122617NAL0002896851001","2023-01-01","2023-12-31","SIXT RENT A CAR 401(K) PLAN","2017-05-01","2E2F2G2J2K2S2T3D","SIXT RENT A CAR, LLC","FL",274394382,485320,1001,1367,930,205,820,51,148672,345005,6504081,11087700,"Limousine service"
"11004","20241127124511NAL0006629057001","2023-01-01","2023-12-31","BACA 401(K) PLAN","2017-10-01","2E2F2G2J2K2S2T3D","BAY AREA CLINICAL ASSOCIATES, P.C.","CA",822079025,621112,125,105,0,0,0,0,0,0,3458905,4209701,"Offices of physicians, mental health specialists"
"11005","20241127125008NAL0014932146001","2023-01-01","2023-12-31","THE VILLAGE AT MANOR PARK, INC. RETIREMENT PLAN","1986-04-01","2F2G2M2S3H","THE VILLAGE AT MANOR PARK, INC.","WI",930840673,623000,319,283,0,0,0,0,35416,42330,6716776,7628501,"Nursing and residential care facilities"
"11006","20241127131008NAL0002906899001","2023-01-01","2023-12-31","3FISH, INC. 401(K) PROFIT SHARING PLAN","2020-01-01","2A2E2F2G2J2K2T3D","3FISH, INC.","NC",562049643,311710,161,111,2755,0,125588,126980,0,0,3211571,4195571,"Seafood product preparation and packaging"
"11007","20241114095716NAL0018317361001","2023-01-01","2023-12-31","KISS NAIL PRODUCTS 401(K) PLAN","1997-11-01","2E2F2G2J2K2T3D3H","KISS NAIL PRODUCTS, INC.","NY",113072607,424990,422,462,0,0,0,0,431386,446058,33422403,44586645,"Other miscellaneous nondurable goods merchant wholesalers"
"11008","20241114102545NAL0020221585001","2023-01-01","2023-12-31","WILHELMSEN SHIPS SERVICE PENSION PLAN","1980-01-01","2G2K2T2J2E2F3D","WILHELMSEN SHIPS SERVICE","TX",760123280,488300,181,189,0,0,0,0,238308,248739,19925721,22228491,"Support activities for water transportation"
"11009","20241114104610NAL0038583586001","2023-01-01","2023-12-31","MWW GROUP 401(K) PLAN","1998-10-01","2F2G2J2K3D2E","MWW GROUP LLC","NJ",274344890,541990,275,293,51802,51019,0,0,37663,28832,15902579,18850093,"All other professional, scientific, and technical services"
"11010","20241012171522NAL0013504307001","2023-01-01","2023-12-31","HWC ENGINEERING SAVINGS AND RETIREMENT PLAN","1993-12-01","2E2F2G2J2K2S2T3D","HANNUM, WAGLE & CLINE, INC.","IN",351780345,541310,199,201,0,0,0,0,145424,276559,12038894,16190986,"Architectural services"
"11011","20241013093006NAL0013967283001","2023-01-01","2023-12-31","GLOBAL HEALTH LABS LLC RETIREMENT PLAN","2020-07-16","2E2F2G2J2K2T3B3H3D2R","GLOBAL HEALTH LABS LLC","WA",851294627,541700,130,135,0,0,0,0,33722,50887,10384129,18530095,"Scientific research and development services"
"11012","20241013093505NAL0012373059001","2023-01-01","2023-12-31","BTG PACTUAL 401(K) PLAN","2014-01-01","2E2F2G2J2K2T3D3H","BTG PACTUAL ASSET MANAGEMENTUS","NY",800260014,523110,357,408,57494,82776,255348,363720,437404,510765,36238580,47359585,"Investment banking and securities dealing"
"11013","20241013093619NAL0025791313001","2023-01-01","2023-12-31","SAVINO DEL BENE USA, INC. 401(K) PROFIT SHARING PLAN","1991-01-01","2E2F2G2J2K2S2T3D3H","SAVINO DEL BENE USA, INC.","NJ",113402863,484200,596,686,66359,52943,623910,760105,422212,518819,16534143,22038012,"Specialized freight trucking"
"11014","20241013094256NAL0050254514001","2023-01-01","2023-12-31","ALBERICI COMPANIES RETIREMENT PLAN","1968-12-12","2E2F2G2T3D3H","ALBERICI CORPORATION","MO",431387500,551112,513,564,0,400559,5819864,6746890,617365,652521,132717968,155195499,"Offices of other holding companies"
"11015","20241013094340NAL0012375875001","2023-01-01","2023-12-31","PELOTON GROUP, LLC 401(K) PROFIT SHARING PLAN AND TRUST","2011-01-01","2E2F2G2J2K2S2T3D","PELOTON GROUP, LLC","MA",271505846,541600,338,380,223022,245549,7972,12062,209941,215150,20234951,29406891,"Management, scientific, and technical consulting services"
"11016","20241013094342NAL0025792353001","2023-01-01","2023-12-31","ELIZABETH WENDE BREAST CARE, LLC 401(K) PROFIT SHARING PLAN","2008-01-01","2A2E2F2G2J2S2T3D","ELIZABETH WENDE BREAST CARE, LLC","NY",261124473,621498,157,166,14478,21532,19145,26228,215538,237453,25625141,27825141,"All other outpatient care centers"
"11017","20241013203938NAL0051445346001","2023-01-01","2023-12-31","JONES LANG LASALLE SAVINGS AND RETIREMENT PLAN","1977-07-01","2F2E2G2J2K2T2R","JONES LANG LASALLE AMERICAS, INC.","IL",364160760,531310,32444,33837,0,0,10421071,10182495,39016335,45423415,2659141367,3275197520,"Real estate property managers"
"11018","20241013204914NAL0026229233001","2023-01-01","2023-12-31","HIROTEC AMERICA, INC. 401(K) PLAN","1992-06-08","2E2F2G2J2K2T3H3D","HIROTEC AMERICA, INC.","MI",382792919,541330,523,621,103784,115271,31841,37563,574030,904789,48840487,59383508,"Engineering services"
"11019","20241013205309NAL0026229713001","2023-01-01","2023-12-31","KOERBER SUPPLY CHAIN SAVINGS PLAN","2022-07-01","2E2F2G2J2K2S2T3D","KOERBER SUPPLY CHAIN LLC","TX",352741794,333900,253,304,0,0,0,0,911068,933005,58690371,69165503,"Other general purpose machinery manufacturing"
"11020","20241013205823NAL0026232225001","2023-01-01","2023-12-31","OMH HEALTHEDGE HOLDINGS, INC. 401(K) PLAN","2014-08-01","2E2F2G2J2K2S2T3D","OMH HEALTHEDGE HOLDINGS, INC.","FL",205803714,561300,1401,1464,0,0,0,0,384548,401939,19178551,31146667,"Employment services"
"11021","20241014063102NAL0012936803001","2023-01-01","2023-12-31","SENTARA 403(B) SAVINGS PLAN","1989-05-01","2L2M2R2S2T2F2G","SENTARA HEALTHCARE","VA",521271901,622000,38590,39911,2005,2005,781,781,35961929,41321710,2728114548,3287712192,"Hospitals"
"11022","20241014063113NAL0026720209001","2023-01-01","2023-12-31","THE CARGILL PARTNERSHIP PLAN","1992-01-01","2E2F2H2J2K2P2R2S2T3F3H","CARGILL, INCORPORATED","MN",410177680,424500,44511,45241,6367,1375,18420504,20110780,35055812,39568214,7740160092,8449279026,"Farm product raw material merchant wholesalers"
"11023","20241014063149NAL0012937395001","2023-01-01","2023-12-31","UNIVERSAL PURE 401(K) PLAN","2014-01-01","2F2G2J2K2T3D3H","UNIVERSAL PURE HOLDINGS, LLC","GA",800871967,493100,126,167,26687,2254,13408,1597,14734,26235,3715972,5566518,"Warehousing and storage"
"11024","20241014063244NAL0026721473001","2023-01-01","2023-12-31","SENTARA HEALTHCARE 401(A) RETIREMENT PLAN","2011-01-01","2E2F2G2R2T","SENTARA HEALTHCARE","VA",521271901,622000,7351,10325,0,0,17363850,23274152,0,0,89324347,121501138,"Hospitals"
"11025","20241014063320NAL0026722177001","2023-01-01","2023-12-31","LACARTE ENTERPRISES INC 401(K) PROFIT SHARING PLAN & TRUST","1997-04-01","2A2E2F2G2J2K2T3D3H","LACARTE ENTERPRISES INC","PA",251220457,812320,119,134,16814,0,9835,0,116097,119992,9935029,11690795,"Drycleaning and laundry services (except coin-operated)"
"11026","20241014063347NAL0052566594001","2023-01-01","2023-12-31","WACKER UNION SAVINGS PLAN","1987-06-01","2K2S2T3D3H2F2J2E2G","WACKER CHEMICAL CORP.","MI",942272388,325100,365,328,0,0,0,0,1121408,1203575,27914013,30802756,"Basic chemical manufacturing"
"11027","20241014063350NAL0052566754001","2023-01-01","2023-12-31","NEUROSCIENCE CONSULTANTS, LLP 401(K) RETIREMENT PLAN","2006-01-01","2A2E2F2G2J2K2R2T3D","NEUROSCIENCE CONSULTANTS, LLP","FL",542107535,621111,335,347,0,0,413245,470618,31079,31079,26745966,32577067,"Offices of physicians (except mental health specialists)"
"11028","20241014081331NAL0025703361001","2023-01-01","2023-12-31","TIGER FUEL COMPANY EMPLOYEES FLEXIBLE COMPENSATION PLAN","1982-01-01","2T2E2F2G2J2K3D2R","TIGER FUEL COMPANY","VA",540942164,424700,255,266,0,0,0,0,284974,310368,12620436,14086047,"Petroleum and petroleum products merchant wholesalers"
"11029","20241014081344NAL0025703745001","2023-01-01","2023-12-31","IBIS 401(K) RETIREMENT SAVINGS PLAN","2000-01-01","2F2G2J2K2E2S2T3D","THE CLUB AT IBIS PROPERTY OWNER'S ASSOCIATION, INC. D/B/A THE CLUB AT","FL",650211424,713900,383,435,0,0,0,0,235962,239710,9857644,10889709,"Other amusement and recreation industries"
"11030","20241014081357NAL0025704177001","2023-01-01","2023-12-31","ACTS RETIREMENT - LIFE COMMUNITIES, INC. RETIREMENT SAVINGS PLAN - 401(K)","1984-01-01","2E2F2G2J2K2T3D3H","ACTS RETIREMENT - LIFE COMMUNITIES, INC.","PA",231900132,623000,6232,5406,431602,481566,6306886,6827907,3999596,4326578,161907381,195742998,"Nursing and residential care facilities"
"11031","20241014081359NAL0026800737001","2023-01-01","2023-12-31","NEXCORE COMPANIES LLC 401(K) RETIREMENT PLAN","2004-06-01","2E2F2G2J2K2T3B3D3H","NGE CO.","CO",201031058,531390,100,61,0,0,0,0,50479,74196,13017398,15230715,"Other activities related to real estate"
"11032","20241014081432NAL0025705265001","2023-01-01","2023-12-31","PRIMECARE MEDICAL, INC. EMPLOYEES RETIREMENT PLAN","1990-01-01","2E2F2G2J2K2T3D","PRIMECARE MEDICAL, INC.","PA",232428261,621399,307,364,45066,63344,601347,708116,257033,275088,16870368,21673910,"Offices of all other miscellaneous health practitioners"
"11033","20241014081435NAL0025705409001","2023-01-01","2023-12-31","BRONSON HEALTHCARE GROUP, INC. 403(B) TAX SHELTERED MATCHING PLAN","1995-04-01","2T2L2M2R","BRONSON HEALTHCARE GROUP, INC.","MI",382418383,622000,10958,11444,1980099,2167820,16412064,17506542,8773023,9488953,841383154,1034484808,"Hospitals"
"11034","20241014081454NAL0045284032001","2023-01-01","2023-12-31","SAFEGUARD OPERATIONS 401(K) PLAN","1999-01-01","2E2F2G2J2K2S2T3D","SAFEGUARD OPERATIONS, LLC","GA",522288756,531130,237,203,0,0,0,0,218459,224407,9218657,10543453,"Lessors of miniwarehouses and self-storage units"
"11035","20241014094857NAL0044045648001","2023-01-01","2023-12-31","WAVETRONIX RETIREMENT PLAN","2008-02-15","2E2F2G2J2K2T3D","WAVETRONIX, LLC","UT",820525153,336990,299,323,0,0,0,0,299566,363720,30591285,38822762,"Other transportation equipment manufacturing"
"11036","20241014094907NAL0013083427001","2023-01-01","2023-12-31","403(B) THRIFT PLAN OF CHILD AND FAMILY SERVICES OF EASTERN VIRGINIA, INC.","1992-03-01","2F2G2S2T3D","CHILD AND FAMILY SERVICES OF EASTERN VIRGINIA, INC.","VA",540674774,624410,187,189,0,0,0,0,44076,45427,3642453,4233885,"Child care services"
"11037","20241014094914NAL0026949665001","2023-01-01","2023-12-31","MADISON / STANDARD ELECTRIC 401(K) PLAN","1990-01-01","2A2E2F2G2J2K2T3H3D","MADISON ELECTRIC COMPANY","MI",380783210,423600,283,275,0,0,0,0,346521,359272,35989103,42391976,"Household appliances and electrical and electronic goods merchant wholesalers"
"11038","20241014094915NAL0026949697001","2023-01-01","2023-12-31","CP ENERGY ADMINISTRATION, LLC 401(K) PLAN","2014-01-01","2T3B2E2F2G2J2K2S3D","CP ENERGY ADMINISTRATION, LLC","OK",471931774,424700,146,145,0,0,0,0,103002,162305,4275925,5517224,"Petroleum and petroleum products merchant wholesalers"
"11039","20241014094928NAL0013083843001","2023-01-01","2023-12-31","INFUSYSTEM HOLDINGS, INC. 401(K) PLAN","2008-02-01","2E2F2G2J2K2T3D","INFUSYSTEM HOLDINGS, INC.","MI",203341405,532400,345,395,0,0,81694,76722,278363,293597,21740171,27358829,"Commercial and industrial machinery and equipment rental and leasing"
"11040","20241014094938NAL0013084067001","2023-01-01","2023-12-31","HPC SAVINGS AND PROFIT SHARING PLAN","1985-01-01","2E2F2G2J2K2T3F3D2R","HUMPHREY PRODUCTS COMPANY","MI",380572240,332900,227,216,18374,18644,221777,107504,343847,315654,16462459,18189602,"Other fabricated metal product manufacturing"
"11041","20241014094948NAL0044047968001","2023-01-01","2023-12-31","CAPIN CROUSE LLP SAVINGS AND INVESTMENT PLAN","1990-01-01","2E2G2J2K2R2T3B3D","CAPIN CROUSE LLP","IN",363990892,541211,246,262,0,0,1797,0,133857,179297,16575725,21190942,"Offices of certified public accountants"
"11042","20241014094949NAL0013084291001","2023-01-01","2023-12-31","THE SALARY THRIFT SAVINGS PLAN FOR EMPLOYEES OF LAPHAM-HICKEY STEEL CORP","1984-07-01","2E2F2G2J2K2T3D","LAPHAM-HICKEY STEEL CORP.","IL",362338813,423500,633,567,0,0,0,0,0,0,43386905,48094864,"Metal and mineral (except petroleum) merchant wholesalers"
"11043","20241014095006NAL0026951649001","2023-01-01","2023-12-31","CARL ZEISS, INC. 401(K) SAVINGS & INVESTMENT PLAN","1988-01-01","2F2G2J2K2T3H3D2E","CARL ZEISS, INC.","NY",131495820,339110,1898,2040,11110,381717,2970899,3588783,2438744,2882550,254582566,315258387,"Medical equipment and supplies manufacturing"
"11044","20241014095010NAL0013084739001","2023-01-01","2023-12-31","UNIGROUP, C.A. RESOURCES FOR EMPLOYEES' LEISURE YEARS PLAN","1987-04-01","2E2F2G2J2K2T3D2R","UNIGROUP C.A.","MO",430561790,488990,834,750,0,0,44490,63395,1098168,1111074,105068697,113847350,"Other support activities for transportation"
"11045","20241014095017NAL0013084915001","2023-01-01","2023-12-31","DEFINED CONTRIBUTION PENSION PLAN FOR EMPLOYEES OF JEWISH ASSOCIATION FOR RESIDENTIAL CARE (JARC)","1979-02-01","2G3D2E2T","JEWISH ASSOCIATION FOR RESIDEN","FL",651131701,813000,240,254,0,0,0,0,0,0,4096489,4769938,"Religious, grantmaking, civic, professional, and similar organizations"
"11046","20241014095023NAL0026952225001","2023-01-01","2023-12-31","INGENICO, INC. 401(K) PLAN","1992-01-01","2E2F2G2J2K2T3D2R","INGENICO, INC.","GA",880117097,425110,291,309,114188,0,34677,0,306435,267754,28258288,32738089,"Business to business electronic markets"
"11047","20241014095034NAL0026952561001","2023-01-01","2023-12-31","TEXAS BIOMEDICAL RESEARCH INSTITUTE RETIREMENT PLAN","1964-10-01","2E2F2G2L2M2T","TEXAS BIOMEDICAL RESEARCH INSTITUTE","TX",741109630,813000,1327,1135,78259,86364,102933,123328,288117,435648,95594822,107684376,"Religious, grantmaking, civic, professional, and similar organizations"
"11048","20241014091338NAL0013045411001","2023-01-01","2023-12-31","ASCENDANCE TRUCKS 401K PLAN","1986-07-01","2H2J2K2E3D","ASCENDANCE TRUCKS, LLC","PA",850914805,441228,341,379,0,0,0,0,304487,363718,13575280,16662555,"Motorcycle, atv, and other vehicle dealers"
"11049","20241014091346NAL0013045539001","2023-01-01","2023-12-31","HALTEC CORPORATION 401(K) PROFIT SHARING PLAN","2012-01-01","2E2F2G2J2K2T3D","HALTEC CORPORATION","OH",341488414,333510,116,138,0,0,0,0,0,0,7159040,8900229,"Metalworking machinery manufacturing"
"11050","20241014085237NAL0045371328001","2023-01-01","2023-12-31","THE BUNTIN GROUP, INC. EMPLOYEES 401(K) PLAN","1970-01-01","2E2F2G2J2K2T3B3D","THE BUNTIN GROUP, INC.","TN",620876894,541800,119,106,0,0,0,0,12490,6912,12414898,11956558,"Advertising, public relations, and related services"
"11051","20241014085250NAL0025762593001","2023-01-01","2023-12-31","AUSTIN TRI-HAWK AUTOMOTIVE, INC. 401(K) PLAN","1999-05-01","2E2F2G2J2K2T3D","AUSTIN TRI-HAWK AUTOMOTIVE, INC.","IN",621697590,336300,169,149,5931,5832,1686,1739,140827,115734,3578526,4014817,"Motor vehicle parts manufacturing"
"11052","20241014085311NAL0025763233001","2023-01-01","2023-12-31","NEWAGE INDUSTRIES, INC. 401(K) PLAN","1992-10-01","2E2F2G2J2K2S3D","NEWAGE INDUSTRIES, INC.","PA",231475225,423700,335,318,0,30485,0,27891,94996,250860,17294769,18550261,"Hardware, and plumbing and heating equipment and supplies merchant wholesalers"
"11053","20241014085312NAL0014665715001","2023-01-01","2023-12-31","ROLAND FOODS, LLC RETIREMENT BENEFIT PLAN","1975-04-01","2E2F2G2J2K2S2T3D3H","ROLAND FOODS, LLC","NY",135371294,311900,244,254,45369,47707,16121,17354,55085,125855,12981666,14964413,"Other food manufacturing"
"11054","20241014085314NAL0025763265001","2023-01-01","2023-12-31","CENTER FOR ORGAN RECOVERY & EDUCATION 401(K) PROFIT SHARING PLAN","2003-01-01","2A2E2F2G2J2K2S2T3D","CENTER FOR ORGAN RECOVERY & EDUCATION","PA",251332885,621610,230,248,0,0,950,1875,181990,236353,23277220,28883262,"Home health care services"
"11055","20241014085327NAL0025763777001","2023-01-01","2023-12-31","LOGAN CONTRACTORS SUPPLY, INC. 401(K) PLAN","1996-01-01","2E2F2G2J2K2R2T3D","LOGAN CONTRACTORS SUPPLY, INC.","IA",421346050,423700,174,182,129291,138621,239553,248199,175769,224677,12727563,15968896,"Hardware, and plumbing and heating equipment and supplies merchant wholesalers"
"11056","20241014085333NAL0013027267001","2023-01-01","2023-12-31","INSULET CORPORATION 401(K) PROFIT SHARING PLAN","2001-01-01","2E2F2G2J2K2S2T3D","INSULET CORPORATION","MA",43523891,339110,2543,2835,0,0,0,0,1815026,2500716,142032884,192228378,"Medical equipment and supplies manufacturing"
"11057","20241014085347NAL0014666339001","2023-01-01","2023-12-31","HORIZON TELCOM 401(K) PLAN","1987-09-01","2F2G2J2K2S2T3H2E3D","HORIZON TELCOM","OH",311449037,517000,294,310,0,0,84674,91937,295948,282007,25263036,29125428,"Telecommunications"
"11058","20241014085402NAL0025764977001","2023-01-01","2023-12-31","DIVERSIFIED HOLDINGS GROUP EMPLOYEE SAVINGS PLAN","2001-01-01","2E2G2J2K2R2T3D3H2S","MYR GROUP INC.","CO",363158643,238210,1485,1612,0,0,0,0,2493780,2907821,157634217,192138363,"Electrical and wiring contractors"
"11059","20241014085424NAL0025765649001","2023-01-01","2023-12-31","MAXEY TRAILERS MANUFACTURING, INC. 401(K) PROFIT SHARING PLAN","2019-01-01","2E2F2G2T2J2K3D2A","MAXEY TRAILERS MANUFACTURING, INC.","TX",262275695,336210,126,107,0,0,0,0,0,85483,1082062,1777831,"Motor vehicle body and trailer manufacturing"
"11060","20241014093004NAL0025824865001","2023-01-01","2023-12-31","TENCATE GRASS RETIREMENT PLAN","2021-08-01","2E2F2G2J2K2S2T3D3H","POLYLOOM CORP OF AMERICA D/B/A TENCATE GRASS","TN",621137748,339900,501,560,7,14633,13074,9507,503919,512805,15247970,19633978,"Other miscellaneous manufacturing"
"11061","20241014093031NAL0013063507001","2023-01-01","2023-12-31","PROVI 401(K) PLAN","2019-01-01","2E2F2G2J2K2S2T","TIZ, INC","IL",611797561,541511,223,337,49398,64035,7455,8882,2231,2083,3774954,8534561,"Custom computer programming services"
"11062","20241014093033NAL0026912673001","2023-01-01","2023-12-31","COZEN OCONNOR PROFIT SHARING PLAN A","1971-12-31","2A2E2F2G2J2K2T2S2R","COZEN OCONNOR","PA",231732832,541110,1762,1832,0,0,172142,211607,2734287,2844480,562143601,666932555,"Offices of lawyers"
"11063","20241014093041NAL0013063715001","2023-01-01","2023-12-31","KRIS-TECH WIRE CO., INC. 401(K) PLAN","1987-01-01","2A2E2F2G2J2K2S2T3D3H","KRIS-TECH WIRE CO., INC.","NY",161229121,335900,148,147,0,0,727182,562133,75543,72725,18764840,21319300,"Other electrical equipment and component manufacturing"
